val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0.00477986805533612,107431.29762813303,0.003242516819829658,15791.719753593057
0.0029536559974300677,57662.47557213006,0.003321332577679117,15455.106223645227
0.0031572816059098683,56666.69436355238,0.0030444625763506707,21956.29358726786
0.00288508220989937,90599.93087242931,0.003150843865506477,12761.392154820845
0.0027547748513989017,67704.83524210716,0.0032161142168787575,19529.17047372204
0.003439841768045965,55814.79785909383,0.003178995910084854,13322.033803628177
0.002748464441266878,68579.14874628454,0.00307912403588199,17833.08323047651
0.003415371480476887,59635.42027835797,0.003061816782643229,17852.036004726604
0.0028646090127776706,75915.3680661552,0.002984662426004218,16634.154615521187
0.002794186700767524,65222.821946798686,0.0031248848066049613,15845.48221863517
0.0028388376933089184,53998.922193826314,0.002983231932335233,16699.596737102187
0.0027423815647317313,71654.13325308282,0.0030550215034035304,21220.1143075771
0.0027766203702903882,68551.76182418862,0.00299364584447595,15785.465079567603
0.003257155691328576,53568.46423622269,0.0029701580927407336,21207.967604475634
0.0032411655680465593,55599.77444042216,0.0029124074849473723,16561.926583700406
0.003429593159254535,56720.66801393798,0.0029288130202409575,12556.77580142781
0.0027937905469090515,62212.98337835395,0.0029793484444272213,12619.000608157918
0.0035710364525089076,84938.14943038038,0.0028845498855146817,18450.11006823963
0.0032801197807048386,54053.82103299727,0.002879983982418553,15610.438340943676
0.003281630252447257,81635.01389907014,0.002915216469821536,16178.96497284039
0.0031376369596772605,60012.34602571698,0.0029059625330807295,17523.721364141948
0.0030987325973167133,82627.30967324068,0.0028821634464281597,17243.95208719131
0.0028131013361445047,58624.8280848329,0.002826753034872019,19159.040674983396
0.002833129340725302,71994.66836288963,0.0028052206713769395,13041.396322967788
0.0027042257217666406,67053.97751646851,0.002867294273354997,18065.29728250743
0.002971671118848696,61473.933322622106,0.002788470117312114,15727.518577277233
0.0027249198488335682,70138.8879325494,0.002889776612553051,17385.729655455507
0.0027062441593462216,75512.28621816757,0.0028145749303117645,18126.655601919916
0.003164888691195409,55414.3085360098,0.0028562646400562284,20777.56530038271
0.00291557268210828,73502.11103816878,0.0028227185290938214,21287.294301460654
0.002977879360619846,66485.72471230318,0.0028870780168385323,16016.209714803146
0.00293496968691503,68749.30364064508,0.002811820032264469,18507.281350653437
0.003138801149406248,59010.86073063946,0.002819663923833582,17377.934534096927
0.0028531965428537144,57015.880440130946,0.0027342248273287285,17342.133083038072
0.002772804232347747,61587.09488095477,0.002891511902276237,15987.17791668934
0.0028616957723194194,59873.08126054386,0.0028019199564863566,16856.618264375073
0.0031802241892762155,48704.11612307198,0.002831765517339868,18711.96547319548
0.0028155204567071866,67255.18783388898,0.0027501489985734223,16407.794418539273
0.002738307992709863,74155.69564387854,0.0028125852097962366,16643.497034179687
0.003550527069076015,50629.249333477266,0.0027734561624731553,14707.787602336819
0.003310116240156187,50321.177390444245,0.0027219351112084873,16924.57082163665
0.0027492704434957174,62348.458719523216,0.002795773449022386,21460.64837365283
0.0028866581435633733,52389.93960500683,0.002738860000398452,16609.012832285218
0.00289265119834566,56976.219162967944,0.002794971919287059,16586.547631535417
0.0027318199728986674,57161.649424104275,0.002768962439970445,15732.067150373297
0.0027001417962628344,71997.05950378574,0.0027726764088275573,20009.8534837962
0.0030950057693783454,86578.16052779563,0.0027360790976780954,18635.81134262628
0.0030871779923650478,90547.29992267834,0.0027886603806736104,12903.208754103838
0.003383169142807089,43200.229647834996,0.0027056528372153385,12023.381743639155
0.002704583487897192,68536.0483197602,0.0027552040301705317,16483.09281925318
0.002935417489074458,70943.12572677337,0.0027278209889023486,15746.942286414194
0.0028728276789236266,87251.45822371064,0.0027665537415798437,17171.770882220768
0.002894801233121814,66796.99604103068,0.0027294394661498775,12029.629619043382
0.0031281783201212213,61065.88984174164,0.002738112762633522,18413.074857320753
0.002890963525125867,55938.15432448988,0.0027189207155320604,18416.450603530368
0.0031154493180015016,90921.86582683965,0.002729499844171233,16669.803338386148
0.002890071130158969,71055.4530848329,0.002745526726625986,19478.064457355045
0.002787105810941032,69288.81082553422,0.0027709509821577092,17997.280019911428
0.0026786464211413672,58876.56198912476,0.0027339126640078377,14525.231661634542
0.0027271075327437765,67802.0440030527,0.002729626082578453,11455.052156395346
0.0029786266506216215,68323.70250241003,0.002699936811922718,14610.834511623834
0.002862340628808714,54206.91223489717,0.0026756078680124826,14520.445904171442
0.0028429930744774084,68786.84946000362,0.0027120606647646527,14312.313117726213
0.0027663224091834765,64226.34362196738,0.0027214553807625324,15149.64409704926
0.002814697353696034,90165.08367433524,0.0026654852524210337,19444.064111702093
0.002729930533670789,56995.19456313263,0.0027628352196603003,12745.80663750031
0.0030704412620112414,58819.334697340935,0.002698220301103794,16703.372448096325
0.0027131850329637146,62588.927823495746,0.002696705654831761,17660.237947872098
0.0027242359342556305,68944.12770123714,0.0027103064440317072,20309.825636670386
0.002924573992601665,55169.70968729917,0.0027030062044702346,16129.594712427172
0.002943991770211291,57835.41884991565,0.002703362329531524,16639.62783771476
0.0028462977241964144,73298.84847214412,0.0027468603354073684,20528.249228284672
0.0027011000715282322,60935.0978181736,0.0026706191731332724,19059.970507952155
0.0028012757055499715,73298.90962905687,0.002712946028022443,17032.28173298464
0.002788759406493225,55474.80414524422,0.0026802783057851306,18290.872723053497
0.002722365447083024,79744.59208181033,0.0026850646617743424,13018.50999980267
0.0027117672798901335,65532.749688705015,0.002692374687105165,19049.22832865854
0.003008427383296747,48871.938953546756,0.00265925582495155,21062.18431514908
0.003042505208910431,59153.34553743573,0.002645082496643319,21697.31013683177
0.0028545974291726986,79273.03971898096,0.0026798385664883813,17524.476954249236
0.00276726304139262,59286.468392261806,0.0027280567568426922,18338.14272395816
0.0031864592712133127,98204.8351630282,0.0026655606695340345,15881.6810902291
0.002883942827706855,93618.86161682599,0.002653860288972067,17947.50580070237
0.002800574779970174,60479.44151168862,0.0026718756252805055,17859.267239891957
0.0028457046656421648,74760.37949118332,0.0026889864013104115,17008.071626045097
0.0027317886413158825,74240.01389655969,0.002657220732199691,22427.521372343417
0.002735787638101564,74758.15118141468,0.0026338971160289088,18265.384912047306
0.002865357975090033,58156.54133696176,0.0026628073360139537,18218.38895223585
0.00270121662152074,84858.0100028619,0.0026217321361399304,15001.816121139786
0.0026762590930344667,56236.06100879659,0.0026724041176296896,16274.305553017826
0.0026871210573466164,65640.21837092304,0.002636912502474704,20792.84377617141
0.002652569644627159,58588.93543390505,0.002640058718779582,16732.416121777034
0.002884657122194767,73921.35053698385,0.002658384620259374,15860.488394207454
0.002894692370131765,80683.96189899984,0.0026380912626509444,16289.626719180349
0.0027350227888386248,72161.88276480157,0.002642223796381031,17104.689694692323
0.0026225055786984514,66522.62969703968,0.002622988468825312,13988.981147795856
0.0026309375823559216,66195.0604489677,0.00265650830117954,21945.179632296804
0.0026717610509975173,80429.40653493533,0.002609528536355849,14692.28185712394
0.002650604163150478,66410.47222194329,0.0026417322508296218,18535.32287884004
0.002630636700522394,73904.470691828,0.0026368065503567964,19300.071597672028
0.002664198159841117,61825.344243302134,0.0026901116060187758,15874.79851353196
0.0028056471673221085,90126.47915829852,0.0025717484807058918,15967.840833745666
0.0027305244217964326,90691.10758505382,0.002644207064188638,19570.32746909759
0.00290376805654873,79521.094327402,0.0026312056382391917,15480.705251710278
0.0031255225155378064,77915.64436179507,0.002576291155890893,18589.12844129142
0.002610983550883734,75005.5361328125,0.002605870029368138,16862.728673439673
0.0026313722496349506,66609.84965707343,0.002651198172215688,18570.898161806268
0.0025981621898155285,64240.37241675369,0.0025834100020702107,18855.721004752726
0.0030989218233895407,46605.64684587886,0.002645524846674022,15225.697135612876
0.0026326091316047394,73217.92541472525,0.0026117363028165144,17121.087055680615
0.002709877409716077,69615.84686922598,0.0025950382950447374,18311.773241378007
0.0026908943831805703,62851.99084441276,0.0026031584566364348,15044.321800763404
0.0026435464253088885,80039.18624101262,0.0026321981142638094,14744.769520766695
0.0028379329271940156,66975.66421940271,0.002605881280344674,16700.706155091368
0.0027057427217451265,74578.95450825433,0.002579443363409679,21039.343827769393
0.0027663250589039378,73850.17136412476,0.002619712940654007,14122.945251861831
0.0031765685656172603,69378.29161562098,0.002590216484962631,21448.6125185296
0.0026498405378943928,86901.88299827282,0.0026191340276055922,14795.882549973052
0.0026023482717094813,65263.20267563062,0.002588201521059214,15453.027490225324
0.0026059495889675112,63710.307059869054,0.0026137743744746606,17206.57356543719
0.0027882983407680815,57735.15844914846,0.0025921067675670323,19321.433239680922
0.0028864875828469015,84887.72373197501,0.0025610260087365316,18938.358706118826
0.002689643187213756,78156.95968478872,0.0026183246426536876,14606.306122648337
0.002998009592816617,90144.09639349695,0.002638078084815357,21191.88164719223
0.0026967589818850963,83512.85180852345,0.0025561632171778354,16353.60717825964
0.002748440278354065,74482.2420544465,0.0026335503337115555,16066.671888552133
0.0026918819579978145,66636.7875487026,0.00258979204694851,15844.381264908872
0.002731611542188225,78710.60177086681,0.0026133909496020968,15523.210027986946
0.0026422018439037328,70330.87410628214,0.0025775829480045426,17062.91472231021
0.002621793650823303,66725.18687992047,0.002593343243160743,19509.449908920287
0.0026152214773985673,64428.92420469152,0.0025838072723314417,15038.153480140816
0.002655699628268807,71801.52845964211,0.0025653055421692335,13570.65878178173
0.0025903145677307116,69248.99827532536,0.0025680315403615013,18176.158101751036
0.002573041346493946,63636.460371395005,0.0025843828870141406,16078.134958826098
0.0026994898357454947,70830.6613298823,0.002585031809253713,14518.701376732002
0.00260805943322423,94202.69667316035,0.002540601408393201,11512.683566814876
0.0025975966411894117,81485.94219829491,0.002562127932653589,24495.37733761739
0.0027821002633413804,70329.52725839493,0.0025866945581668513,15493.424893705982
0.0029307102202737086,62455.40744748152,0.0025591384046789955,19513.60653341985
0.002638202471835754,72647.09719934929,0.0025706670074644735,18406.34878230079
0.002843453942685553,88700.38508696176,0.0025694030343349707,16975.37620130429
0.002583955475045392,56617.40595502289,0.002573205839242723,18239.763497658423
0.0026778172220373983,82480.14334255503,0.0025683607132000437,15962.871445437933
0.002842280235031385,52072.8484595919,0.002550654485569162,14938.71734799427
0.002608808312938575,76431.91220853751,0.002556952252226361,17551.963110796136
0.002549071520313161,72154.90733200112,0.0025400884257219102,17322.22587794624
0.0028142589521486607,54370.64659106885,0.0025520101347464626,14068.902745365465
0.00267213428091344,75884.03287425691,0.0025647972939946387,15822.580287655072
0.002529793982765132,66606.93344814428,0.002599527987067477,14103.378056887868
0.0025405570437322467,72678.06507445975,0.00251334822676697,17754.6051889845
0.0028983517717522185,73799.05001933042,0.0025608268359328733,20933.84123570717
0.002499136608093977,71771.07107693003,0.002509229106165595,19062.165030189903
0.002918675394039266,82140.87421799687,0.0025645036190685075,14934.45097038088
0.0029409490830976047,89860.805531009,0.0025178623206408347,17230.822927491656
0.0026933060435860735,55139.02741153197,0.002562545212175129,18884.931603705198
0.0025585082115409156,70406.0839266348,0.0025391100157620542,14026.569079581568
0.002726473591762061,61568.06371128896,0.0025168904686757062,13766.3895214761
0.002552506675498421,87343.3817317541,0.0025387875802057275,22141.03973048013
0.002571016760748885,76379.66845828647,0.002565297650994133,16714.097806285794
0.0025094005675474064,64898.260939257314,0.0025099549786329776,15444.281449939017
0.002756129361923717,78917.27835043782,0.0025565459529979756,16697.206592517916
0.002566657002756712,61308.62029291854,0.0025314092723242305,18299.51013854929
0.0026214109209382903,57035.066089934124,0.0025192608433317835,14573.542254774191
0.0024956087420208517,62138.62275064267,0.002544084360886176,21238.603607767396
0.002809282681356474,58060.80253856041,0.0025047962029417187,16623.419815030113
0.002543880999840049,71596.30759961439,0.0025393095016479493,17024.384566518234
0.002659100392153415,55859.05568665649,0.002539952911089285,17828.937900306573
0.002722927982078573,53749.68929245662,0.002511229560631564,17457.62129957115
0.002463166774334362,70265.12457447984,0.002536316366976727,14522.528144770995
0.002566807524475884,62044.02397096923,0.0025370213150409824,18081.109474866964
0.002828625905875758,57399.24143813263,0.0025394044851221272,14633.705658683648
0.002767810757824993,79393.51165347848,0.0025314228172587643,18173.178576713948
0.0025760284630979165,72391.97602024421,0.0025152182815817454,21350.78392985302
0.0024610972534721493,66963.41481186736,0.0025222764770358296,17199.38299655798
0.0026173326384352764,75941.28674159503,0.00252389641756476,17329.01240244151
0.0030640937731503137,83385.14666512693,0.002483561115307828,17333.968688807858
0.0025029662262724957,77965.92468167577,0.0025118383721653686,16259.646331753229
0.0025580266184128037,67897.84910728631,0.0025139338709098302,16908.227912633603
0.002530820402592076,79402.64040282575,0.0024874020132030976,17097.548235050006
0.002519892268888365,59798.551521830814,0.002512723392791162,18428.51521899828
0.0027594408062274704,77427.88548486705,0.002509198668365509,14888.26295306888
0.002475600131215159,80724.26710365119,0.002484382501503421,17929.05692507495
0.0024535702290085257,72966.89570613753,0.0024937516150648816,15258.834881984905
0.002445285344391027,61731.608488813465,0.0024472298567199103,18915.115208024363
0.002504397933024214,60023.741863652795,0.0025254764035028423,18588.13324576918
0.0027184056759761662,78816.28842484737,0.002463393255499965,17465.47900626024
0.002691255684266858,51296.992372017594,0.002499819465612961,14571.91736069191
0.002472568383550506,67431.71075925851,0.0024978717079038844,15295.616355650045
0.0024368720707318393,72134.32267733772,0.002483511162890216,15659.761465381169
0.0025737612773987506,79704.11761176494,0.0025195400380860953,18094.80409651029
0.0026585938035484143,61343.257312921756,0.0024894229642794296,21490.901642346398
0.002488431641664404,66119.88048280848,0.0025507679663093414,16659.641752011576
0.002618600088255456,57803.69441752691,0.002465584727824997,15448.225643742448
0.0025848935742486642,82888.89427769522,0.0024919879870268246,15745.189009444415
0.0024923440463994187,61126.491871184124,0.0024741456787717546,17388.173257903018
0.002425240690324331,67223.26805636448,0.002463581407821532,15799.580925650258
0.002550038403728474,76244.05641970597,0.0024492408140104707,17339.025132304305
0.0027491500090022396,53312.75019455937,0.0024799442363555653,16902.880712848986
0.0025094535302342055,77166.61834104876,0.0024477537438683844,15928.408541226403
0.002423772726035593,66674.30174777073,0.0024641916529291263,19835.663912596105
0.002527199664026269,59640.08821698265,0.0024688062126416777,19180.74476297359
0.00250699445736956,66228.49735273738,0.0024534239938514214,15822.49194260678
0.0024731831468287426,77499.30989667015,0.002473273348221082,18191.87518142674
0.002429943814260794,60015.86583186054,0.002538844408972536,16124.247473543846
0.002870255554511492,48804.260905366325,0.002446356626543201,16798.839984930783
0.002529146130601361,63895.99250758154,0.002514345960028596,15146.436565291582
0.0025952655766973308,82091.38353299726,0.002477187336312007,18099.88978023025
0.0024651985628659666,61257.152280988914,0.002448460022650533,17618.17799392028
0.00256328742560909,80151.34030316115,0.0024774568129835996,19665.989704295273
0.0024772960558571977,73198.68474855399,0.002491299109880702,15632.354103696145
0.0024985486179456154,80162.51048361183,0.0025012344697774467,18088.577525377954
0.002486437630952171,78635.36880297036,0.0025260783723413437,16879.70472235728
0.002512049134629168,74731.6293054105,0.0024746523490333456,15732.477630693857
0.002592761503475069,55172.37030547076,0.0024226543267210155,17115.51864534488
0.002431816909854853,76490.33657264219,0.0024765883188505294,19515.91996517815
0.002598513458833903,60215.30327412034,0.002458479640752835,20588.5004645378
0.00256435382527067,51609.341385162275,0.0024844817905923574,14105.552798638295
0.002555644690300934,84793.69249578245,0.002445997477303875,18388.65409418035
0.002420114915923318,72474.26747519682,0.0025186348859283884,17417.330285007283
0.0028342747681350433,53055.36740088769,0.0024092612221710765,15755.815339506764
0.0024310951151078264,75671.75772337925,0.002473043781720986,18106.53524635858
0.00250960133100709,58004.309668219794,0.002471273224958676,15485.355446901483
0.0026854674390500415,67399.44972209391,0.0024504906550302345,15812.153670572314
0.002386825178943785,66900.03011527956,0.0024497101445824414,18550.788552651098
0.0024903549993492108,82514.54100558323,0.002461675189593333,18051.39187842702
0.0024411286476396198,75757.18350211882,0.002482301839327408,17385.357261898753
0.0024419930125502893,83175.37605940714,0.002449986907322023,13536.634465115176
0.0024771950719997783,62673.101967936615,0.00245768626921384,15526.54284052031
0.0024235150890525403,63406.772083115764,0.0024821470481485633,13594.878675483316
0.0024210484518853896,72512.62451673964,0.002457748716349824,13913.126272245763
0.0024012691224027417,70599.51866138134,0.0024247981273269248,17685.572053111966
0.002529874289585493,77803.29803482487,0.0024512784491151065,19242.859329522085
0.0025298166960228837,67954.35564322582,0.0024217893669097605,13343.38431430726
0.002510004273464946,93896.74840335797,0.0024508949278269783,16665.640631868006
0.0024648980335703545,62628.62429833106,0.0024789615817746875,17561.711888167818
0.0024719386167613585,60898.4721190151,0.0024236749910070735,20077.550471023816
0.0024231812996899946,78476.11835234576,0.0024426960305515993,15438.629332193148
0.0024543273888748608,69348.72994532254,0.0024420166913798804,17874.066400714422
0.002560739021192863,56479.57191165248,0.0024432742893064426,19568.51268902381
0.0024438840169507463,78031.21926589613,0.002474554281587065,17262.76551892116
0.002478775935209234,77129.73163359576,0.0024251853089653336,16769.887470267087
0.0026078096993152615,81021.93801464091,0.0024859510617867365,18818.553518192097
0.0025103119085842125,80161.45127229273,0.0024588725428270584,14802.250021616015
0.0025746412192181635,61468.76991785829,0.002464617057150956,14211.651435184544
0.0025048779124983017,71968.99602847848,0.0024585532182038335,17520.43890496697
0.0024989670684805337,70563.73829380222,0.0024517936595415666,14085.697630164195
0.0024528762290929383,80757.11132435933,0.0024395219448764445,16691.218097920562
0.0024315603298870106,59143.16303823907,0.0024611867384637816,18168.635312382845
0.0025376507313323513,60787.62417657455,0.0024623426125716355,18088.67849771584
0.002491498640726457,75996.36527956298,0.0023896906663174347,17721.048355064006
0.0025687603654631994,75159.40086384359,0.002473661848738537,13100.887435778603
0.002394135675098565,65976.20013004098,0.0024204758573007786,20796.585498092394
0.0025922371664714155,60774.39566094955,0.002423860103397046,16470.120064928993
0.0024334213751485536,73651.10333487307,0.002434815523656622,17006.904980816857
0.00245613900820095,70976.25305772011,0.002440193565436086,15765.244129422204
0.0023991589878558884,73352.47442109174,0.0024180354652137068,17186.44094344524
0.002499875628717416,82115.98922768718,0.002430056624335505,17709.229480667633
0.002838321520341201,50790.00792044907,0.0024442354625690793,15975.07676944668
0.002390902873085558,72998.31835811978,0.0024399365913438595,13626.133497182815
0.0028515915334904637,60225.92763395726,0.0024320007406048857,14562.138242981991
0.002551459803085554,68681.89559316757,0.0024691014278490665,16701.06449029179
0.0025685841192498535,91125.41643863473,0.0024080073729915133,13804.294891766047
0.002413880840724377,65775.0001907937,0.002457440284159729,22904.93606468899
0.002467438036930247,75999.7496410066,0.002430099622962081,18835.016687554053
0.00249567585709986,71134.33563624679,0.0024137173941579915,18345.601936334642
0.0024536552337407684,71549.37434979515,0.002469380509613429,18139.52934688943
0.0024777973923056475,70802.68894099454,0.0024480538132395278,17061.53658131202
0.0024380536425552286,62926.14720738271,0.0024300748761743305,17555.386433318057
0.0025773183059588957,63859.954184407135,0.0024138895331929297,16125.58146246131
0.0024043433194630482,70481.17579505744,0.002429635769829659,18492.254970132344
0.0024715754518328486,72381.9042680049,0.00239800726246657,17308.18864280985
0.00243536475866286,67515.99053311777,0.0024327344621326457,21290.087536882045
0.002494415036668393,92004.05557870743,0.002420312875376667,17232.364918978157
0.002406798711927622,71178.95396097767,0.0023906590797133365,16346.442780076108
0.0024437522790981287,53187.46856422719,0.0024407821477911737,20629.41499664384
0.002432185337115031,76063.23484445292,0.0024167468902986434,19112.66337399292
0.002386451704825028,77210.04059638095,0.0024231489180129464,16402.233827641376
0.002383227033928458,68299.30439628856,0.0024140610155033862,19696.145953356467
0.002523611929353834,60603.438058573665,0.00242580256759489,16484.489938493116
0.0026073556125240645,83354.34229645325,0.0023966222056266617,15667.015694297403
0.0023996980219198375,73540.29224448706,0.0024836010640581787,20183.97360998561
0.0024596833765200294,63691.263447190315,0.002426247528138555,18802.498298961706
0.0024120930730721943,67906.02863160749,0.0023894448328321263,19837.817168732206
0.002441772611711203,73122.11951217063,0.0024533448276757184,18847.108433540732
0.002440468708034078,62595.531567571095,0.002419649085913927,17123.587329849503
0.0024382998816103968,79932.67602476302,0.002427864589396927,16048.155075055656
0.0024641112132347486,64111.11935401269,0.002441551970507381,19952.383980799787
0.0024361461897770896,67935.77790859978,0.002399041624487204,17084.412063125612
0.0024266031392368758,70192.52670860781,0.0024215700415168274,16213.055160825568
0.002403650608196242,72095.18229585074,0.0024088773421816908,17243.505664651646
0.0029310833604091775,48608.4793126908,0.002429386176105778,19626.679320461724
0.0025150863786532057,63601.45034844955,0.002429459814329521,13463.121636142278
0.0024736143461881075,84247.32540618975,0.00240018028418644,20415.191272709217
0.0024388294414423193,67146.0187743513,0.0024524258630255523,21492.081217012827
0.0024920847921711237,78665.89060491645,0.0023893607017915633,15391.117439658472
0.0025497168765803153,76485.39407434929,0.0024274468935899817,15757.134451115495
0.002527340998810867,81974.34001320493,0.0024335548471091156,19101.01842867835
0.002429858813718306,82818.59854369175,0.002459427829516136,17472.096565984175
0.0024185454171237112,58390.53929471602,0.0023965728499184724,15096.537000910614
0.002529180087364616,60470.054953607,0.0024424285658524703,17498.159580309853
0.0024262146681911074,80108.09891523738,0.002450099801549972,19655.672541450887
0.002538828756229277,51313.68516026671,0.0024197224747326412,17991.87265469412
0.002455669141597184,61291.553708427055,0.0024299337871814685,16152.260004402808
0.0024188132878814306,76473.29537124437,0.002453212922786252,17819.114441273836
0.002412377966203964,76069.71011658499,0.002379081073611722,15477.084307040199
0.002416835647138616,78736.13954927499,0.00243461656377856,17514.90381506322
0.0024125839524919163,79946.63468026993,0.0024356488075928163,20580.434041124765
0.0024694748866853035,70024.87732467063,0.002373648156159384,15867.956391371388
0.002736842110729118,63494.55099714814,0.002404246013579985,17943.504562226117
0.0024409643643724813,77426.94832001124,0.002464446549351185,20241.254100778613
0.0024028250912879533,80339.37649120341,0.002390788398430509,20698.105645631695
0.0024103996652755457,61118.553045669985,0.002399485696864835,17688.80067544168
0.002432811191272,78262.51621244376,0.0024377581942195106,17494.327568862398
0.0024892553952845786,80444.89969272172,0.0024064736408260412,15664.192905463784
0.0024757168841114926,94379.30908077603,0.002411897214129567,14805.328167814869
0.0024172564786511704,80727.40680229756,0.002400323332019024,14441.057276549516
0.002398979701676375,73842.50109706378,0.0024160998905614272,15562.535230397887
0.002403807240373103,76194.8480604314,0.0023842480460465965,16881.44283232039
0.002406146472492339,68631.57285181354,0.0024234932774709443,14808.560723591432
0.002451625914770181,85881.2592283901,0.0023885415386156006,14288.943741336629
0.0024717704651537314,80901.37892131266,0.002401867222735437,17687.004313791047
0.0026058857610501865,84023.88734385042,0.002425389798105521,17065.758033932703
0.002528718775042493,78653.75540498474,0.0024232943044438706,14293.774801208496
0.002419926895302718,69265.50373051896,0.0024316612954361962,15101.092437648967
0.0023947348554826946,66716.39002249358,0.0023943959800052945,21169.772306722607
0.002412599950770256,89537.68539122751,0.002413923443942252,16098.662876865452
0.0025819181787822116,82132.21156636608,0.00239032735628218,15404.337500002715
0.0023859757720552633,68167.31744431837,0.0024098711467458534,18360.76962240756
0.0023939608300588356,80036.99369878696,0.0024294512177801737,16257.902475060415
0.0024609702129328773,83285.4716796875,0.0023950213625774544,20105.795653800316
0.0025263935516667397,61619.466847083866,0.0024457947410074835,19530.159179428876
0.00274197173192331,93511.14606513095,0.0023977285505793356,15467.429429936295
0.0024129835569124984,67640.7822265625,0.002427370858047221,18754.546040231737
0.0025420916574387057,55115.63428361986,0.0024127667742639275,17862.834491996895
