val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0.00874172879268049,85.82809161894733,0.023792971140689265,144724.9303805206
0.006548324210813465,45.26252987819956,0.0073118853686472115,74678.48059344689
0.006245739143916375,63.585578437942466,0.0063727815552788265,56714.050197022
0.004031438608522165,34.388073810881394,0.0050035916976314985,51045.49525701801
0.003961104149080258,44.03510775725455,0.004186249337964139,31292.287826409807
0.0033706602685938765,19.56921889788081,0.003938334026484419,34740.90202873411
0.0039967183109880415,21.49422897593834,0.0036093317872323725,37453.23684113635
0.004861905646527181,60.797714743332264,0.0035893209382133967,34742.55928454874
0.00392723428013622,31.481395074211846,0.0034715877216688154,30360.118966088765
0.004316088707595681,45.001305930718665,0.0034686825025384707,26025.120171273702
0.0029528257622596613,30.36863568264292,0.003451255678372868,41219.661759436654
0.003113848140468021,18.95724199486269,0.0033990859394040654,42242.75295590572
0.0032855082682757652,21.335807251133467,0.003273801528611931,29838.318626329583
0.003449748968705535,19.45012017571221,0.0032653991432892064,28796.0217285389
0.002952461485849133,31.65959823529947,0.003254538745887704,25626.94149431804
0.0028291993456052325,26.34682572470226,0.003186910927769239,39105.686572209765
0.002930658611476153,19.718198408504378,0.0031916683428305187,26170.396805680615
0.003492911480927414,51.38561208572976,0.003121821711471273,31756.45443053656
0.0029237400656589967,31.758785164448167,0.0032069909057374727,24761.50229265452
0.0030726057729877744,38.903969870128485,0.0031135228714132207,24044.72451743278
0.003199074775277419,34.52301666730474,0.0031256876770975224,30859.253906630693
0.0033192058371566717,26.202178950174915,0.003129576279039858,35291.15508221229
0.0030772176015748617,19.539879536567433,0.003024012848387583,27074.397918470997
0.002928527963891204,28.48987545023234,0.0030157857840659758,31781.755173739934
0.002762724376692985,26.01897186730392,0.0030348920039201185,34230.969102433024
0.0028198438793526136,32.913757407573314,0.00304357796793772,20569.596109167585
0.003120008169536917,48.73966604394594,0.0029976348907891975,24755.96756728195
0.0034229267438859283,39.83488467297395,0.003018010074178041,31667.330073302965
0.002869810139315064,31.038912858938495,0.003013818346216517,22911.802290469153
0.0029556843599395535,42.15420713645327,0.0030071372029261065,32000.507692059273
0.002922357993731922,18.654868706945894,0.002947286845263788,24851.15900556144
0.002816234946916488,31.429901427045888,0.002946361970977258,31620.782845670023
0.0029676123163100226,22.299139096375296,0.0029218268057615575,28894.36314818741
0.002821987163237174,25.062684551915655,0.0029485092725667914,27436.3771803113
0.0030722528705636764,42.04844060471248,0.00285906449910569,25188.566402809014
0.0027427797709713786,20.064469369334244,0.0029086129169721723,31219.281682003217
0.002645988577550665,24.404949462812173,0.0028882499815801443,26756.70681071679
0.002847234731070831,22.105781010919486,0.0028693906274639956,26448.707941604873
0.0027848746266053237,18.38597271191124,0.002846784625770682,21092.087261330296
0.0027535265236183198,19.071842463280056,0.0028385533535442613,34805.99097479713
0.002621597065147405,22.213627822601396,0.0028905026812295793,22497.873375668023
0.0029621446202329543,18.756090188700618,0.0027880608165415668,28111.14902215938
0.0026566784399152184,19.79207659135441,0.0027965232777267188,24705.51075474083
0.002623942882363663,28.417253455037017,0.002777303686586477,28930.682906570953
0.002608988107275457,21.936215422760245,0.0028223203349921665,30663.582496229268
0.002823309107398696,18.42733808287005,0.0027447424076686975,20814.400175725903
0.003111484816661799,24.956478771023395,0.0027825856440526955,26497.98841189989
0.0026473164149011775,24.48439399013176,0.002783264809209159,23587.705348532727
0.0025762096580098787,24.863390679837497,0.0027756564835938863,24578.019844410006
0.002837879379138657,24.929347648718668,0.0027692127214207995,24523.163168034956
0.0027477996750641374,18.650414827243836,0.002776363986907369,23615.577826447567
0.002629011979561232,19.136523165862172,0.002762788725764317,26588.20091097712
0.0025747940231564724,28.066779967751785,0.002777461368306461,24347.76214653041
0.002587858523460043,28.560417631291486,0.002755402359985194,19298.297518940555
0.0028095582552771334,19.21185426785584,0.0027762296755435103,27479.801306358208
0.002663328103448209,25.791307012955144,0.002730942790538578,30715.982987902367
0.0026055149593962727,28.817247469198428,0.002727798120639587,27226.5075883277
0.0026848821273518864,21.868992842255032,0.002706814554346315,22856.29385335683
0.0026478310771631246,22.936386755622138,0.0027520747993583397,32786.455733408264
0.002572729491094812,29.02933023153663,0.002718745620510841,29604.157568138253
0.002568210433249225,19.691946622951477,0.002721148126490288,30926.887547792077
0.002760347629511839,36.88742183106724,0.002722777966599343,25628.17079786682
0.002824130738010405,19.625374080589314,0.0027365047922200065,23429.975990082305
0.0025832171439358386,31.185949041175352,0.002733761153452225,24163.547542992284
0.002606759381727112,18.449422051790133,0.0027065694871974194,29949.413498255843
0.002632483023585115,34.68025718433998,0.002707545070451195,25519.950628162966
0.0026703267041019193,34.93083348311005,0.002711623308169892,26680.249327514906
0.0026132664260164785,29.869463658271535,0.0027217919554687656,16597.53233323385
0.0027010010400964164,36.21423040747949,0.00269763720531206,26874.78448117712
0.0025265464549620842,19.257914756441483,0.0026898064917995263,24599.641990664724
0.0025897106547195913,29.186309260390413,0.002674023767649117,24981.69511148666
